2021 Statistical Area Level 1 (SA1),State,Usual Resident Population,Score,Percentile within State
40205105319,SA,450,973.086057,49
40205105320,SA,411,973.8315491,49
40205105321,SA,332,993.0723638,58
40205105322,SA,459,982.3849652,53
40205105323,SA,379,989.0526569,56
40205105324,SA,620,1008.127502,64
40205105325,SA,297,1025.118032,72
40205105326,SA,289,998.7932808,61
40205105327,SA,412,989.4659817,56
40205105328,SA,416,954.607552,40
40205105329,SA,212,1019.29816,70
40205105330,SA,387,1006.708014,64
40205105331,SA,372,945.6347864,37
40205105332,SA,488,965.8011668,45
40205105333,SA,565,1008.691403,65
40205105334,SA,419,1009.501749,65
40205105335,SA,240,1023.178493,71
40205105336,SA,382,1024.013911,72
40205105337,SA,481,946.7238914,37
40205105338,SA,394,1010.564513,66
40205105339,SA,329,974.3026144,49
40205105340,SA,457,1010.677974,66
40205105341,SA,390,1032.036583,75
40205105342,SA,296,993.3580503,58
40205105343,SA,237,984.2178668,54
40205105344,SA,507,1027.583294,73
40205105345,SA,225,995.2873477,59
40205105346,SA,302,940.469337,35
40205105347,SA,378,995.3552791,59
40205105348,SA,335,938.1762124,35
40205105349,SA,289,921.2352114,29
40205105401,SA,595,1005.799925,64
40205105402,SA,479,1003.205664,63
40205105403,SA,354,977.9121323,51
40205105404,SA,406,1009.123201,65
40205105405,SA,350,1053.307584,83
40205105406,SA,673,1000.718039,61
40205105407,SA,405,967.1052571,46
40205105408,SA,566,968.0620676,46
40205105409,SA,294,1026.479142,73
40205105410,SA,604,1032.317034,75
40205105411,SA,496,976.4891604,51
40205105412,SA,388,997.8541142,60
40205105413,SA,602,1048.557973,81
40205105414,SA,588,982.7723438,54
40205105415,SA,369,1011.037767,66
40205105416,SA,378,973.8924208,49
40205105418,SA,545,968.9228472,47
40205105419,SA,549,954.9824881,40
40205105420,SA,520,976.6961852,51
40205105421,SA,232,982.830673,54
40205105422,SA,548,1000.42517,61
40205105423,SA,716,1024.486795,72
40205105424,SA,662,1022.090034,71
40205105425,SA,243,999.1355597,61
40205105426,SA,402,1001.945288,62
40205105427,SA,551,1004.11663,63
40205105428,SA,277,979.3808068,52
40205105429,SA,272,1005.982655,64
40205105430,SA,544,985.063985,55
40205105431,SA,272,976.3078417,51
40205105432,SA,490,996.5590135,60
40205105433,SA,493,1020.953904,70
40205105434,SA,369,1031.378822,75
40205105435,SA,394,984.988547,55
40205105436,SA,676,1008.165822,64
40205105501,SA,347,1023.450292,71
40205105502,SA,567,1007.428112,64
40205105503,SA,503,1000.466501,61
40205105504,SA,512,953.5321942,40
40205105505,SA,316,1006.210259,64
40205105506,SA,412,1025.384644,72
40205105507,SA,329,1065.282124,87
40205105509,SA,534,1009.186089,65
40205105510,SA,501,1040.531492,78
40205105511,SA,615,959.7510843,43
40205105512,SA,666,925.4970446,30
40205105513,SA,641,952.3451299,39
40205105514,SA,667,961.6617033,43
40205105515,SA,520,962.3740743,44
40205105516,SA,410,995.2119192,59
40205105517,SA,333,964.2319441,45
40205105518,SA,511,960.448694,43
40205105519,SA,617,971.5114979,48
40205105520,SA,451,978.0002046,51
40205105521,SA,383,1001.458261,62
40205105522,SA,347,994.7919875,59
40205105523,SA,383,975.4938665,50
40205105524,SA,91,1085.960529,92
40205105525,SA,344,977.2803306,51
40205105526,SA,393,984.7913813,54
40205105527,SA,438,990.1902295,56
40205105528,SA,278,975.2397743,50
40205105529,SA,407,980.8305481,53
40205105530,SA,604,1026.603237,73
40301105601,SA,351,1048.674078,81
40301105602,SA,387,1049.079902,81
40301105603,SA,488,1064.399843,86
40301105604,SA,271,1071.310774,89
40301105605,SA,769,890.5929617,21
40301105606,SA,396,1087.452185,92
40301105607,SA,577,1018.512354,69
40301105608,SA,540,1018.794852,70
40301105609,SA,430,1035.263571,76
40301105610,SA,313,1040.44859,78
40301105611,SA,442,1037.139972,77
40301105612,SA,483,1094.750942,94
40301105613,SA,623,1063.885954,86
40301105614,SA,443,1057.110466,84
40301105615,SA,390,1066.914934,87
40301105616,SA,312,1057.506282,84
40301105617,SA,661,1056.113514,84
40301105618,SA,556,1036.771594,77
40301105619,SA,495,1064.72104,87
40301105620,SA,470,1085.176563,92
40301105621,SA,400,1041.778085,79
40301105622,SA,386,1044.055484,79
40301105623,SA,625,1069.01881,88
40301105624,SA,520,1025.627708,73
40301105625,SA,296,1027.548998,73
40301105626,SA,522,1004.91853,63
40301105627,SA,564,1000.908476,62
40301105628,SA,521,1087.99731,93
40301105629,SA,584,1049.456402,81
40301105630,SA,410,1041.921545,79
40301105631,SA,514,1079.833885,91
40301105632,SA,454,1071.242545,89
40301105701,SA,532,1070.892216,88
40301105702,SA,226,1116.952824,97
40301105703,SA,357,1052.083855,82
40301105704,SA,355,1072.801259,89
40301105705,SA,276,1080.998844,91
40301105706,SA,303,1017.120448,69
40301105707,SA,488,1108.040604,96
40301105708,SA,625,1006.809706,64
40301105709,SA,616,1062.484766,86
40301105710,SA,461,1063.07251,86
40301105711,SA,513,1084.486932,92
40301105712,SA,523,1105.34449,96
40301105713,SA,366,1062.481307,86
40301105714,SA,498,928.1736642,31
40301105715,SA,395,1065.625064,87
40301105716,SA,226,1018.350769,69
40301105717,SA,366,1055.798504,84
40301105718,SA,435,1036.488138,77
40301105719,SA,370,1031.300107,75
40301105720,SA,357,1066.335272,87
40301105721,SA,343,979.4862251,52
40301105722,SA,502,1016.890301,69
40301105723,SA,409,1059.979903,85
40301105724,SA,511,1050.641109,82
40301105725,SA,297,1015.421614,68
40301105726,SA,469,1090.906831,93
40301105727,SA,612,1037.396528,77
40301105728,SA,553,1028.535844,74
40301105729,SA,593,961.8342374,44
40301105730,SA,362,967.80629,46
40301105731,SA,371,1004.691454,63
40301105732,SA,525,999.9598876,61
40301105733,SA,323,1041.084654,79
40301105734,SA,615,1036.922955,77
40301105735,SA,363,999.8380608,61
40301105736,SA,402,1055.059222,83
40301105737,SA,299,1084.327884,92
40301105738,SA,420,1044.803978,80
40301105739,SA,561,1067.571191,87
40301105740,SA,537,1097.206262,95
40301105741,SA,302,1065.137863,87
40301105742,SA,382,1108.001114,96
40301105743,SA,416,1086.099757,92
40301105744,SA,323,1004.631873,63
40301105745,SA,355,1075.696767,90
40301105746,SA,248,1069.209308,88
40301105747,SA,582,1036.981996,77
40301105748,SA,310,1115.323813,97
40301105749,SA,264,1008.756757,65
40302105801,SA,697,1022.716093,71
40302105802,SA,527,988.0625319,56
40302105803,SA,614,951.5244191,39
40302105804,SA,404,974.142008,49
40302105805,SA,409,1015.334014,68
40302105806,SA,408,995.9170294,59
40302105807,SA,438,1015.635371,68
40302105808,SA,587,979.642043,52
40302105809,SA,369,992.105534,57
40302105810,SA,391,1011.201391,66
40302105811,SA,338,1010.824957,66
40302105812,SA,470,1005.53139,63
40302105813,SA,494,956.2535875,41
40302105814,SA,796,974.7935684,50
40302105815,SA,692,973.0756155,49
40302105816,SA,438,949.9142916,38
40302105817,SA,545,975.6553073,50
40302105818,SA,615,965.2653873,45
40302105819,SA,754,956.3866204,41
40302105821,SA,407,978.0911016,51
40302105822,SA,388,950.3692984,39
40302105823,SA,339,991.8226915,57
40302105824,SA,526,1060.985728,85
40302105825,SA,554,1034.642864,76
40302105827,SA,257,920.3901552,29
40302105828,SA,509,995.832598,59
40302105829,SA,447,980.2364331,52
40302105830,SA,365,1014.790965,68
40302105831,SA,354,917.953897,28
40302105832,SA,418,895.2038676,22
40302105901,SA,499,1062.265117,86
40302105902,SA,248,1098.870878,95
40302105903,SA,434,1044.432061,80
40302105904,SA,450,1007.043787,64
40302105905,SA,458,1045.769243,80
40302105906,SA,435,1020.779143,70
40302105907,SA,335,994.2740009,58
40302105908,SA,364,1031.823214,75
40302105909,SA,1094,1054.349778,83
40302105910,SA,468,1027.255161,73
40302105912,SA,279,1014.956739,68
40302105913,SA,416,1011.209947,66
40302105914,SA,520,978.8994374,52
40302105915,SA,393,1011.945127,66
40302105916,SA,429,1000.536859,61
40302105917,SA,215,1037.859313,77
40302105918,SA,355,980.763427,53
40302105919,SA,467,999.4293833,61
40302105920,SA,379,1038.335468,78
40302105921,SA,471,999.2471667,61
40302105922,SA,226,1027.223481,73
40302105923,SA,366,1045.077075,80
40302105924,SA,195,1060.507734,85
40302105925,SA,187,1025.775232,73
40302105926,SA,287,1024.008306,72
40302105927,SA,287,1011.476407,66
40302105928,SA,448,1052.093046,82
40302105929,SA,506,1041.236779,79
40302105930,SA,481,1005.134394,63
40302105931,SA,421,998.6276752,61
40302105933,SA,209,1082.475827,91
40302105934,SA,278,963.9324669,44
40302106001,SA,446,988.5348278,56
40302106002,SA,402,1016.478069,69
40302106003,SA,570,1028.835224,74
40302106004,SA,507,1041.762288,79
40302106005,SA,298,1056.500621,84
40302106006,SA,406,1020.531402,70
40302106007,SA,521,984.8931597,54
40302106008,SA,458,1044.747118,80
40302106009,SA,385,1020.346426,70
40302106010,SA,267,1052.411242,82
40302106011,SA,568,1066.538556,87
40302106012,SA,618,1082.507276,91
40302106014,SA,498,1080.136055,91
40302106015,SA,479,1031.801122,75
40302106016,SA,420,1055.998402,84
40302106018,SA,534,1005.869582,64
40302106019,SA,465,1091.598474,93
40302106020,SA,703,1015.31484,68
40302106021,SA,96,1123.776101,98
40302106022,SA,287,976.0836155,50
40302106023,SA,398,1035.515709,76
40302106025,SA,384,1073.357347,89
40302106101,SA,334,866.6435303,15
40302106102,SA,323,1055.461281,83
40302106103,SA,429,998.6451498,61
40302106104,SA,464,969.6812802,47
40302106105,SA,774,994.083849,58
40302106106,SA,622,1018.858188,70
40302106107,SA,429,979.9074957,52
40302106108,SA,573,954.7731926,40
40302106109,SA,563,938.0376097,35
40302106110,SA,431,853.0474149,13
40302106111,SA,489,1055.747332,84
40302106112,SA,256,1001.342347,62
40302106113,SA,640,961.297446,43
40302106114,SA,578,937.9448189,34
40302106115,SA,293,933.0380427,33
40302106116,SA,379,916.2808948,28
40302106117,SA,544,987.7222445,56
40302106118,SA,608,977.0760925,51
40302106119,SA,600,951.1412653,39
40302106120,SA,457,988.9289623,56
40302106121,SA,392,930.6693561,32
40302106122,SA,543,935.7286108,34
40302106123,SA,375,878.6323157,18
40302106124,SA,396,849.3655117,12
40302106125,SA,398,838.9972453,10
40302106126,SA,517,1009.363409,65
40302106127,SA,403,941.6978259,36
40302106128,SA,701,947.2888566,37
40302106129,SA,534,1022.226612,71
40302106130,SA,294,972.6534624,49
40302106131,SA,422,994.6586694,59
40302106132,SA,366,1015.232804,68
40302106133,SA,513,958.8491416,42
40302106134,SA,419,894.456986,22
40302106135,SA,442,866.0049471,15
40302106201,SA,612,1044.431865,80
40302106202,SA,383,1047.962305,81
40302106203,SA,364,1021.699777,71
40302106204,SA,380,1031.425397,75
40302106205,SA,446,1031.35109,75
40302106206,SA,231,1025.540248,73
40302106207,SA,341,1081.296009,91
40302106208,SA,372,1075.183099,89
40302106209,SA,470,1039.468389,78
40302106210,SA,358,993.8533326,58
40302106211,SA,562,934.7416948,33
40302106212,SA,421,987.2680454,55
40302106213,SA,300,1023.163075,71
40302106214,SA,599,881.6004058,18
40302106215,SA,608,1035.042655,76
40302106216,SA,295,969.1090145,47
40302106217,SA,336,1028.147615,73
40302106218,SA,343,1041.383848,79
40302106219,SA,504,1076.576244,90
40302106220,SA,268,1059.157624,85
40302106221,SA,514,1042.011796,79
40302106222,SA,569,1045.518389,80
40302106223,SA,531,1030.160555,74
40302106224,SA,334,889.2502536,20
40302106225,SA,657,977.7917684,51
40302106226,SA,847,1008.922621,65
40302106227,SA,645,933.5112558,33
40302106228,SA,532,914.6760025,27
40302106229,SA,699,937.6411148,34
40302106230,SA,365,1012.30402,67
40302106232,SA,319,1078.201345,90
40302106233,SA,398,1045.244485,80
40302106234,SA,387,889.8438838,21
40302106235,SA,390,1023.090517,71
40302106236,SA,662,967.9025651,46
40302106237,SA,488,948.9421444,38
40302106301,SA,319,985.391031,55
40302106302,SA,431,980.1211209,52
40302106303,SA,474,998.7537267,61
40302106304,SA,378,981.3658628,53
40302106305,SA,309,981.219144,53
40302106306,SA,350,981.0510044,53
40302106307,SA,707,1036.20454,77
40302106309,SA,528,1029.685369,74
40302106310,SA,369,1054.189437,83
40302106311,SA,277,1023.63296,71
40302106312,SA,282,995.9343517,59
40302106313,SA,433,1034.556852,76
40302106315,SA,713,992.9822419,58
40302106316,SA,319,1006.182418,64
40302106317,SA,350,1014.269171,68
40302106318,SA,215,992.947789,58
40302106319,SA,413,977.5792506,51
40302106320,SA,463,964.2390823,45
40302106321,SA,242,1011.446322,66
40302106322,SA,259,1024.108055,72
40302106323,SA,454,995.0382819,59
40302106324,SA,301,976.7256379,51
40302106325,SA,472,1052.597648,83
40302106326,SA,426,1037.373814,77
40302106327,SA,724,1066.78228,87
40302106401,SA,250,1057.604452,84
40302106402,SA,1021,974.961672,50
40302106403,SA,502,964.7037624,45
40302106404,SA,440,912.2274482,27
40302106405,SA,395,1007.392146,64
40302106406,SA,522,969.593566,47
40302106407,SA,570,1010.514858,66
40302106408,SA,584,1010.927607,66
40302106409,SA,403,1049.725287,81
40302106410,SA,643,1033.212217,76
40302106411,SA,513,1002.186665,62
40302106412,SA,545,1024.412883,72
40302106413,SA,371,1034.575597,76
40302106414,SA,395,959.4419945,42
40302106416,SA,668,1021.816298,71
40302106417,SA,558,1009.722253,65
40302106418,SA,544,958.140897,42
40302106419,SA,701,1037.578597,77
40302106420,SA,285,993.9415242,58
40302106421,SA,396,1046.413468,80
40302106422,SA,456,999.3788366,61
40302106423,SA,385,584.0655065,1
40302106424,SA,563,958.0503566,42
40302106425,SA,662,971.8918486,48
40302106426,SA,834,935.8704599,34
40302106427,SA,701,933.0503316,33
40302106428,SA,819,959.8504928,43
40302106429,SA,256,873.0257809,16
40302106430,SA,740,961.4343201,43
40302106433,SA,482,991.8934377,57
40303106501,SA,186,1090.550523,93
40303106502,SA,422,1126.949939,99
40303106503,SA,551,1112.047418,97
40303106504,SA,391,1085.990241,92
40303106505,SA,426,1071.475684,89
40303106506,SA,417,1119.996457,98
40303106507,SA,543,1116.318259,97
40303106508,SA,253,1051.632351,82
40303106509,SA,430,1095.385387,94
40303106510,SA,348,1122.464113,98
40303106511,SA,560,1106.456244,96
40303106512,SA,325,1097.112923,94
40303106601,SA,488,997.4818333,60
40303106602,SA,500,978.8086447,52
40303106603,SA,285,993.5888337,58
40303106605,SA,453,1102.584817,95
40303106606,SA,417,1062.310915,86
40303106607,SA,274,1095.165098,94
40303106608,SA,391,1064.417016,87
40303106609,SA,339,1048.637359,81
40303106610,SA,416,1051.722035,82
40303106611,SA,291,1051.594632,82
40303106612,SA,469,1044.820546,80
40303106613,SA,383,1061.067338,85
40303106614,SA,444,1101.719568,95
40303106615,SA,419,1079.400172,91
40303106616,SA,303,1061.29687,85
40303106617,SA,394,1054.387106,83
40303106618,SA,254,1044.732633,80
40303106620,SA,488,1001.498369,62
40303106701,SA,437,1078.944199,90
40303106702,SA,567,1101.89484,95
40303106703,SA,255,1060.282629,85
40303106704,SA,352,992.2187251,58
40303106705,SA,461,1077.328356,90
40303106706,SA,473,1060.226746,85
40303106707,SA,346,1067.602694,87
40303106708,SA,490,1062.886721,86
40303106709,SA,412,1096.204502,94
40303106710,SA,576,1082.400653,91
40303106711,SA,536,1055.618257,84
40303106712,SA,504,1095.265734,94
40303106713,SA,498,1104.734486,96
40303106714,SA,721,1096.204011,94
40303106715,SA,1507,1144.707024,100
40303106716,SA,702,1065.392042,87
40303106717,SA,506,1117.6647,97
40303106718,SA,462,955.4705542,41
40303106719,SA,472,1069.318442,88
40303106720,SA,347,1056.36294,84
40303106721,SA,551,1087.848434,93
40303106722,SA,697,1060.455316,85
40303106723,SA,255,1123.618947,98
40303106724,SA,841,1135.417203,99
40303106801,SA,377,1100.997194,95
40303106802,SA,238,1111.410665,97
40303106803,SA,600,1107.522782,96
40303106804,SA,483,989.9732736,56
40303106805,SA,323,958.0267725,42
40303106807,SA,340,1015.235596,68
40303106808,SA,269,1017.488247,69
40303106809,SA,417,1057.190895,84
40303106810,SA,646,1021.721504,71
40303106811,SA,537,1082.365231,91
40303106812,SA,361,1076.028168,90
40303106813,SA,677,1054.941382,83
40303106814,SA,449,980.5168907,52
40303106815,SA,509,973.866015,49
40303106816,SA,271,1109.598855,96
40303106817,SA,462,1102.272064,95
40303106818,SA,583,1108.381542,96
40303106819,SA,376,1066.845553,87
40303106820,SA,393,1060.624808,85
40303106821,SA,493,1055.317711,83
40303106822,SA,458,1077.427204,90
40303106823,SA,388,1084.004342,92
40303106824,SA,642,1069.896356,88
40303106825,SA,515,1059.33317,85
40303106826,SA,435,1008.492362,64
40303106827,SA,552,1096.7585,94
40303106828,SA,501,1097.761693,95
40303106829,SA,566,1078.534866,90
40303106830,SA,729,1111.29914,97
40303106831,SA,548,1101.034943,95
40303106832,SA,328,1109.132324,96
40303106833,SA,382,1031.994677,75
40303106834,SA,517,1061.995423,86
40303106835,SA,481,1044.149005,80
40303106901,SA,222,1106.454522,96
40303106902,SA,441,1097.381758,95
40303106903,SA,354,1122.56217,98
40303106904,SA,486,1099.686573,95
40303106905,SA,211,1031.736771,75
40303106906,SA,531,1123.120497,98
40303106907,SA,470,1115.705218,97
40303106908,SA,363,1103.01317,96
40303106909,SA,389,1033.146214,76
40303106910,SA,523,1070.838009,88
40303106911,SA,364,1139.370505,100
40303106912,SA,476,1112.581804,97
40303106913,SA,330,1102.748555,96
40303106914,SA,545,1068.099979,88
40303106915,SA,363,1161.140345,100
40303106916,SA,314,1060.458044,85
40303106917,SA,574,1043.959125,79
40303106918,SA,548,1186.961004,100
40303106919,SA,560,1162.407558,100
40303106920,SA,313,1106.344425,96
40303106921,SA,384,1084.833872,92
40303106922,SA,624,1039.480391,78
40303106923,SA,634,1123.518867,98
40303106924,SA,228,1124.268006,98
40303106925,SA,570,1088.733645,93
40303106926,SA,417,1096.102356,94
40303106927,SA,485,1080.35283,91
40303106928,SA,347,1040.713978,78
40303106929,SA,623,1076.636779,90
40303106930,SA,389,1111.882426,97
40303106931,SA,633,1095.788409,94
40303106933,SA,291,1118.871479,98
40303106934,SA,430,1124.875165,98
40303106935,SA,341,1094.370691,94
40303106936,SA,424,1069.050805,88
40303106937,SA,531,1129.702008,99
40303106938,SA,356,1137.278631,99
40303106939,SA,420,1104.260017,96
40303107001,SA,541,996.4376581,60
40303107002,SA,405,1037.475331,77
40303107003,SA,433,987.2708532,55
40303107004,SA,479,990.5717205,57
40303107005,SA,374,1101.977151,95
40303107006,SA,534,981.036995,53
40303107007,SA,546,1077.116848,90
40303107008,SA,309,956.7847388,41
40303107009,SA,603,1100.320486,95
40303107010,SA,663,1051.67861,82
40303107011,SA,417,1012.494384,67
40303107012,SA,494,1089.841239,93
40303107013,SA,329,983.3050385,54
40303107014,SA,442,979.3562425,52
40303107015,SA,452,1011.347456,66
40303107016,SA,210,1022.823665,71
40303107017,SA,381,964.8049579,45
40303107018,SA,410,1021.534653,70
40303107019,SA,447,1003.849162,63
40304107101,SA,319,1041.96225,79
40304107102,SA,514,1022.710585,71
40304107103,SA,341,957.4399603,41
40304107104,SA,337,1021.447493,70
40304107105,SA,533,999.7253785,61
40304107106,SA,398,1029.709616,74
40304107107,SA,430,1097.058481,94
40304107108,SA,375,1059.733945,85
40304107109,SA,453,1087.885028,93
40304107110,SA,554,1012.655236,67
40304107111,SA,279,1090.928541,93
40304107112,SA,430,1052.457008,82
40304107113,SA,409,1055.663642,84
40304107114,SA,436,1063.761762,86
40304107115,SA,463,979.4713469,52
40304107116,SA,417,958.2123118,42
40304107117,SA,257,953.3606795,40
40304107118,SA,356,982.9998616,54
40304107119,SA,428,931.4788893,32
40304107120,SA,407,972.890457,49
40304107121,SA,371,983.7142234,54
40304107122,SA,548,954.1234932,40
40304107123,SA,575,970.0204325,47
40304107124,SA,412,995.9344828,59
