2021 Statistical Area Level 1 (SA1),Usual Resident Population,Score,Percentile within Australia
30601113926,374,1052.26803,68
30601113927,296,963.5456034,34
30601113928,391,976.3204274,39
30601113929,283,979.35432,40
30601113930,680,1082.494929,79
30601113931,491,996.5615166,47
30601113932,361,983.4813503,42
30601113933,259,997.9387513,47
30601114001,558,1070.000677,75
30601114002,308,981.503531,41
30601114003,438,1076.795844,77
30601114005,252,1022.377403,57
30601114006,585,1023.694498,58
30601114007,599,1057.451777,70
30601114008,602,1032.617012,61
30601114009,398,1011.325823,53
30601114101,388,996.1282638,47
30601114102,320,1137.723143,93
30601114103,382,981.7453033,41
30601114104,247,1014.27072,54
30601114105,225,986.0530966,43
30601114106,252,1037.806841,63
30601114107,405,1123.400143,90
30601114108,835,1026.801108,59
30601114109,581,1035.455619,62
30601114110,608,1076.043375,77
30601114111,699,1086.966091,80
30601114112,214,992.1244046,45
30601114113,727,1067.103189,74
30601114114,644,1050.834261,68
30601114115,278,1085.698656,80
30601114117,409,1069.864989,75
30601114118,494,947.041938,29
30601114119,280,974.0163153,38
30601114122,455,866.0499876,10
30601114123,1102,1062.214774,72
30601114124,351,1002.654609,49
30601114125,184,1085.649378,80
30601114126,535,1045.581723,66
30601114127,234,1066.20046,73
30601114128,312,937.2092741,26
30601114129,482,993.406932,46
30601114131,532,984.0464155,42
30601114132,330,1046.39658,66
30601114133,574,1072.185235,76
30601114136,665,1052.66497,69
30601114201,638,985.9886166,43
30601114205,257,1060.43123,71
30601114206,485,988.92843130000006,44
30601114207,380,969.6690945,37
30601114208,469,1032.400192,61
30601114209,442,940.5096376,27
30601114210,279,974.5473234,38
30601114213,231,1025.276412,58
30601114214,637,984.6014263,42
30601114215,397,957.6229867,32
30601114216,675,960.8066268,33
30601114221,318,893.1696488,15
30601114223,360,984.346681,42
30601114224,290,1065.883288,73
30601114225,533,947.4621204,29
30601114226,325,930.6149899,24
30601114227,635,1081.023583,78
30601114229,594,992.4194457,45
30601114230,528,1067.796079,74
30601114231,308,994.6381272,46
30601114233,494,986.2180176,43
30601114234,416,986.4206601,43
30601114235,324,973.4781131,38
30601114236,653,1060.961484,72
30601114237,486,1116.421084,88
30601114238,387,1047.181572,67
30601114239,338,944.2323362,28
30601114240,162,1080.168244,78
30601114241,306,1036.34554,63
30601114242,431,1028.961745,60
30601114243,459,1092.787269,82
30601114244,350,1096.339225,83
30601114245,488,1035.799003,62
30601114246,523,1022.363081,57
30601114247,515,996.4687126,47
30601114248,347,1156.269014,96
30601114249,600,1022.632365,57
30601114250,217,1011.53549,53
30601114251,494,1005.398401,50
30601114303,473,968.1008295,36
30601114304,431,922.188918,22
30601114305,374,937.4750262,26
30601114306,238,866.3084238,10
30601114307,430,974.706526,38
30601114308,358,958.3845737,33
30601114309,478,954.136038,31
30601114310,260,1001.708414,49
30601114311,305,987.4806922,43
30601114312,231,972.5254979,38
30601114314,314,871.1487626,11
30601114315,419,936.7802374,26
30601114316,393,946.3054315,29
30601114317,572,988.3904981,44
30601114318,423,875.6889343,11
30601114319,443,923.6232439,22
30602114401,490,836.2682924,6
30602114402,510,877.1058417,12
30602114403,363,875.1237491,11
30602114404,404,857.5333658,9
30602114405,582,900.5237407,17
30602114406,374,996.5895695,47
30602114407,563,987.2106732,43
30602114408,336,911.8739867,19
30602114409,876,1015.869976,54
30602114410,327,997.8772253,47
30602114411,215,1016.894886,55
30602114412,318,956.4223071,32
30602114413,849,988.4392111,44
30602114414,528,1014.440572,54
30602114415,554,936.056444,26
30602114416,364,872.9835023,11
30602114417,223,869.1903562,10
30602114418,489,976.6353554,39
30602114501,486,930.1220873,24
30602114503,418,909.7298971,19
30602114504,1154,1054.541076,69
30602114507,347,971.5881884,37
30602114508,583,973.7520595,38
30602114509,554,918.4561838,21
30602114510,387,961.1810123,34
30602114511,407,985.0147612,42
30602114512,379,1023.194249,57
30602114514,732,963.8009744,34
30602114515,455,918.0313698,21
30602114516,318,935.5971744,26
30602114517,239,917.7399604,21
30602114518,648,906.3834695,18
30602114519,758,928.056907,23
30602114520,304,827.3764262,5
30602114521,298,1024.079604,58
30602114522,627,1071.093958,75
30602114523,361,918.3632581,21
30602114524,546,988.4987535,44
30602114525,416,1010.114814,52
30602114526,311,959.7861537,33
30602114527,833,1042.774823,65
30602114528,581,942.7621846,28
30602114529,417,915.7573157,20
30602114601,509,959.7713321,33
30602114602,541,1025.290364,58
30602114603,1017,889.1391313,14
30602114604,394,909.4857594,19
30602114605,491,900.3381983,17
30602114606,574,966.1668977,35
30602114607,447,937.7684007,26
30602114608,373,857.8441183,9
30602114609,366,1024.008142,58
30602114610,485,1018.00652,55
30602114611,290,1096.432533,83
30602114612,241,1009.596975,52
30602114613,487,1048.725864,67
30602114614,422,1021.289918,57
30602114615,686,984.5082319,42
30602114616,540,1059.079754,71
30602114617,514,967.5958174,36
30602114701,707,879.000425,12
30602114702,318,774.5695347,2
30602114703,568,808.5030926,4
30602114704,222,907.5887961,18
30602114705,239,887.2891512,14
30602114706,374,959.8762064,33
30602114707,939,959.3218265,33
30602114708,393,863.3171901,9
30602114709,359,910.4213714,19
30602114710,302,942.6557375,28
30602114711,298,800.7471973,3
30602114712,423,906.0260285,18
30602114713,408,916.652247,20
30602114714,808,1005.415335,50
30602114715,420,993.8583484,46
30602114716,463,952.3449904,31
30602114719,414,940.0315677,27
30602114720,287,883.7714757,13
30602114721,469,997.7336004,47
30602114722,153,1050.108131,68
30602114723,425,936.1051708,26
30602114724,538,942.4784,28
30602114725,745,956.7934886,32
30602114726,1146,985.985151,43
30602114801,205,1002.38449,49
30602114802,576,1025.888772,58
30602114803,94,984.7638342,42
30602114804,402,899.5525526,16
30602114805,379,1051.912029,68
30602114806,447,883.1739353,13
30602114807,283,922.4959583,22
30602114808,328,888.1029764,14
30602114809,503,993.8997304,46
30602114810,449,977.8941939,40
30602114811,819,1002.66867,49
30602114812,319,912.0749035,19
30602114813,336,897.0658853,16
30602114814,241,891.7762133,15
30602114815,500,869.6230786,10
30602114816,208,898.857465,16
30602114817,387,857.3429487,8
30602114818,280,980.2259691,40
30602114819,534,1001.236359,49
30602114820,849,1018.033067,55
30602114821,177,1019.734613,56
30602114822,1085,1033.186911,61
30602114823,421,1027.022846,59
30602114901,614,916.4603953,20
30602114902,452,924.6650355,22
30602114903,482,1084.707303,80
30602114904,288,1069.623185,75
30602114905,600,1097.2549,83
30602114906,454,1078.1207,78
30602114907,788,1069.448887,75
30602114908,355,1041.974049,65
30602114910,301,1021.656231,57
30602114911,278,987.4263857,43
30602114912,109,986.5599243,43
30602114913,412,968.2866062,36
30602114914,408,637.3470548,1
30602114915,432,997.452803,47
30602114916,214,1053.629445,69
30602114917,346,893.3802196,15
30602114919,684,824.1772904,5
30602114920,386,908.0117159,18
30602114921,475,834.0104472,6
30602114922,345,954.8725864,31
30602114923,382,944.5133926,28
30602114924,529,828.6902883,5
30602114925,278,1006.979604,51
30602114926,365,1028.572909,59
30602115101,298,887.962009,14
30602115102,616,885.8506169,13
30602115103,391,917.0788639,20
30602115104,338,894.0706999,15
30602115105,595,920.7599764,21
30602115106,467,719.2838245,1
30602115107,221,782.6773873,3
30602115108,352,812.4395537,4
30602115109,462,757.4968101,2
30602115110,291,713.5146717,1
30602115111,618,805.8908089,4
30602115112,386,898.4077617,16
30602115113,264,793.7296802,3
30602115114,418,944.4536845,28
30602115115,473,812.2991012,4
30602115201,352,943.7615062,28
30602115202,479,778.1201872,3
30602115203,291,839.1498195,6
30602115204,243,921.8586899,22
30602115205,351,899.4937156,16
30602115206,222,853.9235344,8
30602115207,523,844.9622754,7
30602115208,241,879.7367029,12
30602115209,301,767.6028319,2
30602115210,326,806.2267419,4
30602115211,507,858.501924,9
30602115212,235,954.8556821,31
30602115213,543,870.9921393,11
30602115214,578,880.997148,12
30602115301,505,1008.951414,52
30602115302,482,976.0361673,39
30602115303,454,963.8751671,34
30602115304,476,1044.926478,66
30602115305,571,1032.352396,61
30602115306,737,1000.627774,48
30602115307,209,1110.309707,87
30602115308,315,904.3068566,17
30602115309,555,897.2976236,16
30602115310,502,925.5740079,23
30602115311,500,1035.800319,62
30602115312,504,930.616958,24
30602115313,349,876.8108182,12
30602115314,418,1020.410397,56
30602115315,397,940.0247214,27
30602115316,647,1020.80574,56
30602115317,251,965.1642785,35
30602115318,315,1015.916821,54
30602115319,470,1023.18061,57
30602115401,424,918.1825716,21
30602115403,500,927.911861,23
30602115404,320,799.5247522,3
30602115405,314,901.7194475,17
30602115406,267,754.8371466,2
30602115407,276,816.3279645,4
30602115408,302,839.3503369,6
30602115409,492,847.6041987,7
30602115410,964,1009.06224,52
30602115411,408,913.1653929,19
30602115412,529,789.7630559,3
30602115413,331,871.264589,11
30602115414,275,836.5950879,6
30602115415,468,882.3086447,13
30602115416,339,904.4559765,17
30602115417,316,838.9414101,6
30602115501,554,899.786506,16
30602115502,192,828.618834,5
30602115503,435,855.3982138,8
30602115504,716,944.3560119,28
30602115505,371,885.5845891,13
30602115506,290,777.8552514,3
30602115507,404,832.4635411,6
30602115508,363,860.7913538,9
30602115509,572,994.5843826,46
30602115511,556,921.2655355,22
30602115512,472,914.4567444,20
30602115601,265,1153.137356,96
30602115602,503,1082.487046,79
30602115603,294,1100.942535,84
30602115604,529,1021.440547,57
30602115605,272,1085.735192,80
30602115606,225,1030.440414,60
30602115607,339,916.7995315,20
30602115608,439,998.785092,48
30602115609,408,981.5760419,41
30602115610,341,974.5251798,38
30602115611,483,917.1673965,20
30602115613,270,866.6579197,10
30602115614,509,937.4479399,26
30602115615,212,902.8951836,17
30602115616,268,1027.217473,59
30602115617,504,1068.401415,74
30602115618,311,1021.371044,57
30602115619,526,1115.190695,88
30602115620,318,1114.516904,88
30602115621,537,1061.394026,72
30602115622,547,1037.708039,63
30602115623,260,813.1290987,4
30602115701,1002,861.4160517,9
30602115702,383,808.1521271,4
30602115703,308,926.5378691,23
30602115704,418,921.7418704,22
30602115705,684,910.6849102,19
30602115706,337,818.0039958,4
30602115707,298,862.6692499,9
30602115708,364,836.548696,6
30602115709,232,923.2250067,22
30602115711,492,875.1123764,11
30602115712,604,818.1478412,5
30603115801,149,994.2193917,46
30603115802,300,953.3318332,31
30603115803,275,949.9483885,30
30603115804,357,929.7505533,24
30603115806,178,935.5264959,25
30603115807,420,870.2046309,11
30603115808,345,998.3390571,47
30603115809,206,984.6073081,42
30603115810,422,983.7557927,42
30603115811,150,903.7018194,17
30603115812,264,959.8080025,33
30603115813,267,957.0951843,32
30603115814,221,903.5327246,17
30603115815,244,833.9410705,6
30603115816,127,903.4123094,17
30603115817,144,849.1387072,7
30603115818,488,957.1324667,32
30603115901,397,864.1501985,10
30603115902,283,929.3585918,24
30603115903,129,886.3003985,13
30603115904,275,880.0130895,12
30603115905,219,958.0747702,33
30603115906,340,825.7376129,5
30603115907,407,907.9312691,18
30603115908,234,770.1446121,2
30603115909,216,759.7691202,2
30603115910,225,874.8797568,11
30603115911,220,755.8647536,2
30603115912,375,809.2715842,4
30603115913,407,832.437181,6
30603115914,312,786.45164,3
30603115915,542,882.4722342,13
30603115916,433,847.4785693,7
30603115917,355,884.8908578,13
30603115918,295,868.1576572,10
30603115919,246,902.486881,17
30603115920,229,808.8927065,4
30603115921,236,883.2103508,13
30603115922,393,848.6686124,7
30603115923,157,1002.420079,49
30603115924,227,975.7101649,39
30603115925,395,877.2645493,12
30603115927,186,936.7948659,26
30603115928,427,842.8468243,7
30603115929,245,840.3621752,6
30603115930,591,886.4556487,14
30603115931,60,860.3291058,9
30603115932,208,951.7555789,30
30603116001,408,849.623765,7
30603116002,287,917.6548672,21
30603116003,334,895.32379,15
30603116004,367,897.0876491,16
30603116005,401,946.9017102,29
30603116006,476,964.3901706,35
30603116007,432,977.4532553,39
30603116008,309,912.0532863,19
30603116009,458,976.3555497,39
30603116010,241,930.6633902,24
30603116011,521,906.6310165,18
30603116012,27,1113.425794,87
30603116014,253,862.1103143,9
30603116015,211,858.4343803,9
30603116017,315,889.3431551,14
30603116018,455,967.072208,36
30603116019,391,881.4353644,12
30603116020,646,967.608296,36
30603116021,359,919.1163465,21
30603116023,245,886.045638,13
30603116024,222,929.2521449,24
30603116025,290,962.3178932,34
30603116027,91,814.9156328,4
30603116028,265,960.1998262,33
30603116101,351,916.5022963,20
30603116102,112,938.1202057,26
30603116103,314,886.4414699,14
30603116105,213,838.3545799,6
30603116107,253,852.1642965,8
30603116109,306,929.9054925,24
30603116110,270,981.1802575,41
30603116112,612,962.8145518,34
30603116113,372,929.3584445,24
30603116114,343,943.2556363,28
30603116116,447,831.3705573,6
30603116117,183,776.5395391,3
30603116118,280,856.9316342,8
30603116119,334,904.3150097,17
30603116120,431,985.8515337,43
30603116121,295,914.9767388,20
30603116122,386,862.3092507,9
30603116123,329,866.6538981,10
30603116124,525,957.4278277,32
30603116125,179,894.9713225,15
30603116126,477,869.6826751,10
30603116127,266,920.0538941,21
30603116128,210,892.116294,15
30603116129,276,912.1653189,19
30603116130,400,886.8207419,14
30603116131,126,853.1669569,8
30603116132,191,946.0101333,29
30603116133,478,942.7065246,28
30603116134,370,935.2867881,25
30603116135,294,934.4800834,25
30603116136,122,681.3942978,1
30603116140,224,901.8309153,17
30603116141,234,901.0605471,17
30603116142,139,940.03688,27
30603116143,177,1003.507973,50
30603116144,434,944.8881717,28
30603116301,1273,666.4747466,1
30603116302,1231,689.1508098,1
30604116401,222,815.9529431,4
30604116402,255,785.6735968,3
30604116403,329,949.3734255,30
30604116404,411,891.595411,15
30604116405,370,864.0736161,9
30604116406,523,914.4942968,20
30604116407,313,970.5510186,37
30604116408,99,528.2185353,1
30604116409,389,900.9519927,17
30604116410,441,876.2241681,12
30604116411,418,895.7019218,16
30604116412,269,925.0316965,23
30604116413,461,986.1595133,43
30604116414,406,933.6672132,25
30604116416,377,987.6601305,43
30604116417,362,948.2274513,29
30604116419,170,886.744614,14
30604116420,93,859.438228,9
30604116421,247,934.7754585,25
30604116422,518,974.438477,38
30604116501,246,1007.526084,51
30604116502,409,1010.588316,52
30604116503,325,917.2658966,21
30604116505,508,1009.418387,52
30604116506,506,959.5249866,33
30604116508,587,988.6721454,44
30604116509,186,1030.300289,60
30604116511,434,1001.44108,49
30604116513,482,990.01375,44
30604116514,350,913.7601597,20
30604116516,318,962.8246539,34
30604116517,363,933.3911397,25
30604116519,335,1031.515378,61
30604116520,505,1002.414556,49
30605116601,437,942.8411483,28
30605116602,493,996.5143311,47
30605116603,667,901.508584,17
30605116604,561,881.0999396,12
30605116605,403,875.899439,11
30605116606,517,894.1207221,15
30605116607,303,873.2448773,11
30605116608,336,821.1874872,5
30605116609,503,859.7676893,9
30605116610,425,925.7635876,23
30605116611,533,977.1240909,39
30605116612,368,915.8404284,20
30605116613,486,897.1356015,16
30605116614,480,912.4389315,19
30605116615,435,851.9656097,8
30605116616,474,911.6751812,19
30605116619,235,976.8926077,39
30605116620,254,935.4891161,25
30605116622,395,948.1858649,29
30605116623,501,1033.99098,62
30605116624,514,988.1922332,44
30605116625,560,860.6392362,9
30605116626,233,984.9441852,42
30605116628,247,1004.755604,50
30605116629,493,1020.850915,56
30605116630,149,965.7975432,35
30605116631,213,856.5812234,8
30605116632,82,1020.203632,56
30605116633,334,980.076642,40
30605116701,238,765.590864,2
30605116702,172,756.7526389,2
30605116703,374,831.9368522,6
30605116704,455,846.125828,7
30605116705,527,836.0468063,6
30605116706,251,869.2442289,10
30605116707,312,905.5972101,18
30605116708,313,876.3257018,12
30605116709,326,858.3173597,9
30605116710,342,893.960897,15
30605116711,441,869.6770954,10
30605116712,349,905.3758342,18
30605116713,342,924.3390082,22
30605116714,279,863.7475024,9
30605116715,253,792.4986495,3
30605116717,548,886.2546638,13
